"Priority","Category","Extension","SizeBytes","HasYamlHeader","LastModified","RelativePath","Action"
"9","DATA-IMAGEPROMPT",".md","836","False","2026-04-26","src\uiao\canon\image-prompts\UIAO-FIG-002.md","LEAVE: NanoBanana pipeline input"
"9","DATA-IMAGEPROMPT",".md","861","False","2026-04-26","src\uiao\canon\image-prompts\UIAO-FIG-003.md","LEAVE: NanoBanana pipeline input"
"9","DATA-IMAGEPROMPT",".md","908","False","2026-04-26","src\uiao\canon\image-prompts\UIAO-FIG-004.md","LEAVE: NanoBanana pipeline input"
"9","DATA-IMAGEPROMPT",".md","922","False","2026-04-26","src\uiao\canon\image-prompts\UIAO-FIG-005.md","LEAVE: NanoBanana pipeline input"
"9","DATA-IMAGEPROMPT",".md","923","False","2026-04-26","src\uiao\canon\image-prompts\UIAO-FIG-006.md","LEAVE: NanoBanana pipeline input"
"9","DATA-IMAGEPROMPT",".md","852","False","2026-04-26","src\uiao\canon\image-prompts\UIAO-FIG-007.md","LEAVE: NanoBanana pipeline input"
"9","DATA-IMAGEPROMPT",".md","810","False","2026-04-26","src\uiao\canon\image-prompts\UIAO-FIG-008.md","LEAVE: NanoBanana pipeline input"
"9","SRC-CODEDOC",".md","7929","True","2026-04-23","src\uiao\canon\specs\adapter-conformance-test-plan-template.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","10738","True","2026-04-23","src\uiao\canon\specs\adapter-developer-training-program.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","8199","True","2026-04-20","src\uiao\canon\specs\adapter-integration-test-plan.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","6209","True","2026-04-20","src\uiao\canon\specs\adapter-operations-runbook.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","14997","True","2026-05-04","src\uiao\canon\specs\adapter-test-strategy.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2323","True","2026-04-20","src\uiao\canon\specs\api-contract.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","6053","True","2026-05-05","src\uiao\canon\specs\application-identity-model.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","7854","True","2026-05-05","src\uiao\canon\specs\application-identity-onboarding-runbook.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2652","True","2026-04-20","src\uiao\canon\specs\cli.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2612","True","2026-04-20","src\uiao\canon\specs\collector-interface.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","692","True","2026-04-24","src\uiao\canon\specs\Compliance-Orchestrator.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","809","True","2026-04-24","src\uiao\canon\specs\cql.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","12336","True","2026-05-05","src\uiao\canon\specs\customer-identity-model.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","12889","True","2026-05-05","src\uiao\canon\specs\customer-kyc-runbook.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","781","True","2026-04-24","src\uiao\canon\specs\data-lake.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2873","True","2026-04-20","src\uiao\canon\specs\drift.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","1693","True","2026-04-20","src\uiao\canon\specs\enforcement-runtime.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","16971","True","2026-05-03","src\uiao\canon\specs\fedramp-20x-integration.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","11530","True","2026-04-22","src\uiao\canon\specs\fedramp-rfc-0026-ca7-integration.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","1848","True","2026-05-05","src\uiao\canon\specs\governance.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4224","True","2026-05-05","src\uiao\canon\specs\graph-schema.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","5914","True","2026-04-24","src\uiao\canon\specs\ha.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4483","True","2026-04-24","src\uiao\canon\specs\performance.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4830","True","2026-04-24","src\uiao\canon\specs\Platform-Overview.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4317","True","2026-04-24","src\uiao\canon\specs\Platform-Services-Layer.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","3306","True","2026-04-20","src\uiao\canon\specs\policy.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","5502","True","2026-04-18","src\uiao\canon\specs\program-education.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","5435","True","2026-04-18","src\uiao\canon\specs\program-project-plans.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4388","True","2026-04-23","src\uiao\canon\specs\program-test-plans.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4921","True","2026-04-18","src\uiao\canon\specs\program-training.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","6343","True","2026-04-24","src\uiao\canon\specs\recovery.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","5633","True","2026-04-24","src\uiao\canon\specs\release.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","7231","True","2026-05-05","src\uiao\canon\specs\single-ato-reciprocity-model.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2546","False","2026-05-04","src\uiao\canon\specs\Spec1-D1.1-Get-ADComputerInventory.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","17147","True","2026-05-03","src\uiao\canon\specs\Spec2-D1.1-CanonicalHRAttributeSchema.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2533","False","2026-05-04","src\uiao\canon\specs\Spec2-D1.1-Get-HRAttributeDiscovery.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","13047","True","2026-05-03","src\uiao\canon\specs\Spec2-D1.3-HRToEntraAttributeMappingMatrix.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","11204","True","2026-05-03","src\uiao\canon\specs\Spec2-D1.4-HRToADAttributeMappingMatrix.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","11311","True","2026-05-03","src\uiao\canon\specs\Spec2-D1.6-WorkerTypeClassificationTaxonomy.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","10553","True","2026-05-03","src\uiao\canon\specs\Spec2-D1.8-HRDataQualityRequirements.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","19729","True","2026-05-03","src\uiao\canon\specs\Spec2-D2.1-JoinerWorkflowSpecification.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","18426","True","2026-05-03","src\uiao\canon\specs\Spec2-D2.2-MoverWorkflowSpecification.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","22506","True","2026-05-03","src\uiao\canon\specs\Spec2-D2.3-LeaverWorkflowSpecification.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","12938","True","2026-05-03","src\uiao\canon\specs\Spec2-D2.4-RehireWorkflowSpecification.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","16385","True","2026-05-03","src\uiao\canon\specs\Spec2-D2.5-ConversionWorkflowSpecification.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","17968","True","2026-05-03","src\uiao\canon\specs\Spec2-D2.6-ErrorHandlingQuarantineSpecification.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","15597","True","2026-05-03","src\uiao\canon\specs\Spec2-D2.7-PreHireProvisioningWindowSpecification.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","19385","True","2026-05-03","src\uiao\canon\specs\Spec2-D2.8-ProvisioningScopeFilterRules.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","61116","True","2026-04-30","src\uiao\canon\specs\Spec2-D3.1-APIDrivenInboundProvisioningArchitecture.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","16095","True","2026-05-03","src\uiao\canon\specs\Spec2-D3.2-IntegrationMiddlewareSpecification.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","11605","True","2026-05-03","src\uiao\canon\specs\Spec2-D3.3-ProvisioningAgentDeploymentArchitecture.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","12567","True","2026-05-03","src\uiao\canon\specs\Spec2-D3.4-AttributeMappingEngineConfiguration.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","11987","True","2026-05-03","src\uiao\canon\specs\Spec2-D3.5-OrgPathPopulationPipeline.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","10351","True","2026-05-03","src\uiao\canon\specs\Spec2-D3.6-WritebackSpecification.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","11987","True","2026-05-03","src\uiao\canon\specs\Spec2-D3.7-MonitoringAlertingConfiguration.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","12847","True","2026-05-03","src\uiao\canon\specs\Spec2-D3.8-DataFlowSecurityAssessment.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","10136","True","2026-05-04","src\uiao\canon\specs\Spec2-D4.1-TestHRDataSet.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","8973","True","2026-05-04","src\uiao\canon\specs\Spec2-D4.2-IntegrationTestPlan.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","8047","True","2026-05-04","src\uiao\canon\specs\Spec2-D4.3-PerformanceScaleTestPlan.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","9644","True","2026-05-04","src\uiao\canon\specs\Spec2-D4.4-UATAcceptanceCriteria.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","7568","True","2026-05-04","src\uiao\canon\specs\Spec2-D4.5-ValidationReport.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","9537","True","2026-05-04","src\uiao\canon\specs\Spec2-D5.1-ProductionCutoverRunbook.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","7351","True","2026-05-04","src\uiao\canon\specs\Spec2-D5.2-LegacyProvisioningDecommissionPlan.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","9568","True","2026-05-04","src\uiao\canon\specs\Spec2-D5.3-ProvisioningGovernanceSpecification.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","9009","True","2026-05-04","src\uiao\canon\specs\Spec2-D5.4-HRSystemOnboardingPlaybook.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","9679","True","2026-05-04","src\uiao\canon\specs\Spec2-D5.5-ProvisioningDriftDetectionRules.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","9734","True","2026-05-04","src\uiao\canon\specs\Spec2-D5.6-ProvisioningHealthDashboard.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","16192","True","2026-05-05","src\uiao\canon\specs\Spec2-D6.1-FederalHRITIntegrationRunbook.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2087","False","2026-05-04","src\uiao\canon\specs\Spec3-D1.1-Get-ServiceAccountScan.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4356","True","2026-04-24","src\uiao\canon\specs\tenancy.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4567","True","2026-04-20","src\uiao\canon\specs\UIAO-Spec-Test-Enforcement.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4786","True","2026-04-20","src\uiao\canon\specs\UIAO-Test-Harness-CI-Enforcement.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","3937","True","2026-05-05","src\uiao\canon\specs\zero-trust.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","44225","True","2026-04-23","src\uiao\canon\UIAO_002_SCuBA_Technical_Specification_v1.0.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","23340","True","2026-04-23","src\uiao\canon\UIAO_003_Adapter_Segmentation_Overview_v1.0.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","20492","True","2026-04-23","src\uiao\canon\UIAO_005_SCuBA_Value_Proposition_v1.0.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","5303","True","2026-04-23","src\uiao\canon\UIAO_006_AODIM_Architecture_v1.0.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","10973","True","2026-04-30","src\uiao\canon\UIAO_007_OrgTree_Modernization_AD_to_EntraID_v1.0.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","20331","True","2026-04-25","src\uiao\canon\UIAO_008_CLI_Reference_v1.0.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","18520","True","2026-04-30","src\uiao\canon\UIAO_009_Microsoft_Coverage_And_Gap_Doctrine_v1.0.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","12205","True","2026-04-29","src\uiao\canon\UIAO_135_identity-directory-transformation-inventory.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","56973","True","2026-05-04","src\uiao\canon\UIAO_136_priority1-transformation-project-plans.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","5334","True","2026-04-23","src\uiao\canon\UIAO-SSOT.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","298","False","2026-04-20","src\uiao\directory_migration\adapters\ipam\bluecat\README.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","770","False","2026-04-20","src\uiao\directory_migration\adapters\ipam\generic\README.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","854","False","2026-04-20","src\uiao\directory_migration\adapters\ipam\infoblox\README.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2098","False","2026-04-20","src\uiao\directory_migration\adapters\ipam\ipam-adapter-interface.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2214","True","2026-04-19","src\uiao\modernization\directory-migration\ad-dependency-inventory.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","1485","True","2026-04-19","src\uiao\modernization\directory-migration\adapters\device-management\device-adapter-interface.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","741","True","2026-04-19","src\uiao\modernization\directory-migration\adapters\dfs\dfs-adapter-interface.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2358","True","2026-04-19","src\uiao\modernization\directory-migration\adapters\ipam\ipam-adapter-interface.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","1821","True","2026-04-19","src\uiao\modernization\directory-migration\adapters\ldap-proxy\ldap-adapter-interface.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","933","True","2026-04-19","src\uiao\modernization\directory-migration\adapters\ntp\ntp-adapter-interface.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","1678","True","2026-04-19","src\uiao\modernization\directory-migration\adapters\pki\pki-adapter-interface.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","1616","True","2026-04-19","src\uiao\modernization\directory-migration\adapters\radius\radius-adapter-interface.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","1767","True","2026-04-19","src\uiao\modernization\directory-migration\adapters\sync-engine\sync-adapter-interface.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2022","True","2026-04-19","src\uiao\modernization\directory-migration\eight-core-concepts.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","3666","True","2026-04-19","src\uiao\modernization\directory-migration\README.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","1869","True","2026-04-23","src\uiao\modernization\directory-migration\validation-checklist.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","15864","True","2026-04-19","src\uiao\modernization\orgtree\MOD_001_Executive_Summary.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","12182","True","2026-04-23","src\uiao\modernization\orgtree\MOD_A_OrgPath_Codebook.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","10217","True","2026-04-23","src\uiao\modernization\orgtree\MOD_B_Dynamic_Group_Library.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2261","True","2026-04-19","src\uiao\modernization\orgtree\MOD_C_Attribute_Mapping_Table.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","10619","True","2026-04-23","src\uiao\modernization\orgtree\MOD_D_Delegation_Matrix_AUs_Roles.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","10071","True","2026-04-19","src\uiao\modernization\orgtree\MOD_E_Governance_Workflow_Catalog.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","15880","True","2026-04-19","src\uiao\modernization\orgtree\MOD_F_Migration_Runbook_OU_to_Entra.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","11964","True","2026-04-19","src\uiao\modernization\orgtree\MOD_G_Diagram_Pack_Text-Rendered.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","7371","True","2026-04-19","src\uiao\modernization\orgtree\MOD_H_OrgPath_JSON_Schema.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","12924","True","2026-04-19","src\uiao\modernization\orgtree\MOD_I_PowerShell_Validation_Module.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","1523","True","2026-04-19","src\uiao\modernization\orgtree\MOD_J_Governance_Enforcement_Test_Suite.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","6489","True","2026-04-19","src\uiao\modernization\orgtree\MOD_K_Enforcement_Decision_Trees.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2495","True","2026-04-19","src\uiao\modernization\orgtree\MOD_L_SLA_Heatmap_Owner_Reliability_Model.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2515","True","2026-04-19","src\uiao\modernization\orgtree\MOD_M_Drift_Detection_Engine_Specification.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","5648","True","2026-04-19","src\uiao\modernization\orgtree\MOD_N_Execution_Substrate_Integration_Layer.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4131","True","2026-04-19","src\uiao\modernization\orgtree\MOD_O_Enforcement_Test_Harness_Mock_Tenant.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2953","True","2026-04-19","src\uiao\modernization\orgtree\MOD_P_Governance_Boundary_Impact_Model.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","5067","True","2026-04-19","src\uiao\modernization\orgtree\MOD_Q_SLA_Escalation_Playbooks.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","6674","True","2026-04-19","src\uiao\modernization\orgtree\MOD_R_Canonical_Repository_Structure_for_Governance_OS.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4011","True","2026-04-19","src\uiao\modernization\orgtree\MOD_S_Governance_OS_State_Machine.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2173","True","2026-04-19","src\uiao\modernization\orgtree\MOD_T_Identity_Risk_Scoring_Model.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2563","True","2026-04-19","src\uiao\modernization\orgtree\MOD_U_Multi-Cloud_Boundary_Model_GCC-Moderate_Safe.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","5493","True","2026-04-19","src\uiao\modernization\orgtree\MOD_V_Canonical_Contributor_Workflow_PR_to_Validation_to_Merge.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","2428","True","2026-04-19","src\uiao\modernization\orgtree\MOD_W_Canonical_Error_Taxonomy.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4352","True","2026-04-19","src\uiao\modernization\orgtree\MOD_X_Governance_Telemetry_Model.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","3540","True","2026-04-19","src\uiao\modernization\orgtree\MOD_Y_Identity_Graph_Normalization_Model.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","1610","True","2026-04-19","src\uiao\modernization\orgtree\MOD_Z_Full_Governance_OS_Glossary.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4833","True","2026-04-19","src\uiao\modernization\README.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","465","False","2026-04-24","src\uiao\orchestrator\Compliance-Orchestrator.md","LEAVE: code-tree doc"
"9","SRC-CODEDOC",".md","4727","False","2026-04-26","src\uiao\rules\canon-consumer.md","LEAVE: code-tree doc"
"9","INFRA-GITHUB",".md","2961","False","2026-04-18","SUPPORT.md","LEAVE: must stay .md"
"9","INFRA-TEST",".md","6882","False","2026-04-20","tests\fixtures\contract\README.md","REVIEW: uncategorized"
"9","INFRA-TEST",".md","4991","False","2026-05-04","tests\integration\README.md","REVIEW: uncategorized"
"9","INFRA-TOOL",".md","6513","True","2026-04-29","tools\adr-048-orgpath-attribute-storage-decision.md","REVIEW: uncategorized"
"9","INFRA-TOOL",".md","35515","True","2026-04-30","tools\discovery\Spec2-D1.7-HRConnectorComparisonMatrix.md","REVIEW: uncategorized"
